,property_type,place_with_parent_names,region,lat-lon,area_m2, price_usd ,lat,lon,price_brl,state
7821,apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",130," $249,641.14 ",-26.985996,-48.636383,349344.66,Santa Catarina
7822,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956665,-43.938538",95," $193,471.88 ",-26.924547,-48.681507,429194.89,Santa Catarina
7823,house,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",236," $374,461.71 ",-28.19225571,-48.66546137,757196.48,Santa Catarina
7824,apartment,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,"-19.930571,-43.913094",80," $99,856.45 ",-26.0427605,-48.61332885,615853.13,Santa Catarina
7825,apartment,|Brasil|Minas Gerais|Belo Horizonte|Barro Preto|,Southeast,"-19.930971,-43.94487",63," $88,934.65 ",-27.767431,-48.631371,335695.5,Santa Catarina
7826,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956026,-43.933781",110," $224,677.02 ",-27.4244664,-48.4009035,959115.56,Santa Catarina
7827,apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.942211,-43.957344",150," $215,315.48 ",-27.423427,-48.4043886,1166531.88,Santa Catarina
7828,apartment,|Brasil|Minas Gerais|Belo Horizonte|Prado|,Southeast,"-19.925079,-43.96394",115," $249,641.14 ",-26.985996,-48.636383,818464.67,Santa Catarina
7829,apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.938009,-43.958969",140," $224,677.02 ",-27.106749,-48.628864,548970.21,Santa Catarina
7830,apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.944771,-43.938751",90," $134,182.11 ",-26.985996,-48.636383,1360448.03,Santa Catarina
7831,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.852413,-43.932911",90," $118,579.54 ",-26.985996,-48.636383,648782.97,Santa Catarina
7832,house,|Brasil|Minas Gerais|Betim|,Southeast,"-19.973692,-44.208012",220," $218,435.99 ",-26.985996,-48.636383,778539.59,Santa Catarina
7833,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.944471,-43.950581",110," $154,465.45 ",-26.966631,-48.636383,1413433.48,Santa Catarina
7834,apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Granada|,Southeast,"-19.939812,-43.97123",55," $85,814.14 ",-26.985996,-48.636383,548970.21,Santa Catarina
7835,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.875216,-43.935848",98," $171,628.28 ",-26.929674,-48.641396,1277603.42,Santa Catarina
7836,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.942538,-43.9417",135," $215,315.48 ",-26.985996,-48.636383,583904.68,Santa Catarina
7837,apartment,|Brasil|Minas Gerais|Belo Horizonte|Jaraguá|,Southeast,,125," $174,748.79 ",-27.508335,-48.648739,294447.66,Santa Catarina
7838,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.935434,-43.980824",80," $115,459.02 ",-26.985996,-48.636383,1297565.98,Santa Catarina
7839,apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.939054,-43.919888",130," $299,569.36 ",-28.672323,-49.368217,341416.54,Santa Catarina
7840,apartment,|Brasil|Minas Gerais|Belo Horizonte|Belvedere|,Southeast,"-19.974264,-43.940655",68," $180,989.82 ",-26.985996,-48.636383,698689.35,Santa Catarina
7841,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",115," $131,061.59 ",-27.42764948,-48.45067876,393742.15,Santa Catarina
7842,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.971212,-43.959175",102," $168,507.77 ",-28.12799284,-48.65248571,323070.49,Santa Catarina
7843,apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.876839,-44.00005",80," $101,416.71 ",-26.97504,-48.646408,469120.01,Santa Catarina
7844,apartment,|Brasil|Minas Gerais|Belo Horizonte|São Pedro|,Southeast,"-19.950008,-43.938229",130," $215,315.48 ",-27.097623,-48.6133325,948221.29,Santa Catarina
7845,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.862173,-43.950129",85," $120,139.79 ",-27.106749,-48.628864,578914.03,Santa Catarina
7846,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.976591,-43.968025",100," $195,656.24 ",-27.02903,-48.652157,748595.73,Santa Catarina
7847,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.904825,-43.930565",145," $185,670.59 ",-26.985996,-48.636383,1177790.66,Santa Catarina
7848,house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,,100," $75,752.79 ",-27.106749,-48.628864,316710.05,Santa Catarina
7849,apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8038184,-46.5152335",120," $99,425.54 ",-26.966631,-48.636383,1147846.81,Santa Catarina
7850,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.886295,-43.924843",165," $340,136.05 ",-28.12309007,-48.6584039,353358.36,Santa Catarina
7851,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.90064,-43.917446",131," $127,941.08 ",-27.064003,-48.699066,514035.74,Santa Catarina
7852,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.872746,-43.940617",164," $142,919.55 ",-27.508335,-48.648739,330812.45,Santa Catarina
7853,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.884396,-43.924484",120," $193,471.88 ",-27.09184558,-48.61384725,530037.54,Santa Catarina
7854,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.869539,-43.916245",120," $165,387.25 ",-27.018064,-48.583778,479101.27,Santa Catarina
7855,apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,,130," $131,061.59 ",-27.4322575,-48.4582115,582536.51,Santa Catarina
7856,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.973635,-43.961685",79," $117,019.28 ",-27.432365,-48.4695401,302878.6,Santa Catarina
7857,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.965567,-43.950832",95," $137,302.62 ",-27.4524916,-48.4049202,349344.66,Santa Catarina
7858,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.978537,-43.972641",85," $149,784.68 ",-27.593763,-48.550373,1069992.85,Santa Catarina
7859,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.962135,-43.974659",58," $78,012.85 ",-26.985996,-48.636383,1447285.12,Santa Catarina
7860,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.975042,-43.96283",107," $196,592.39 ",-26.9601322,-48.6351288,567184.03,Santa Catarina
7861,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.961142,-43.965134",105," $143,543.65 ",-28.680588,-49.3587091,300577.14,Santa Catarina
7862,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,,68," $120,139.79 ",-26.754795,-48.729183,740033.37,Santa Catarina
7863,apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.934652,-43.932949",140," $483,679.71 ",-27.604425,-48.523319,329382.13,Santa Catarina
7864,house,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.83222,-43.99287",120," $154,661.95 ",-26.7301098,-53.5174546,698689.35,Santa Catarina
7865,apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.919086,-43.972435",80," $152,905.19 ",-26.985996,-48.636383,848408.53,Santa Catarina
7866,apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.912947,-43.984196",90," $142,264.24 ",-27.600845,-48.509674,523018.88,Santa Catarina
7867,apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.931278,-43.952976",85," $120,139.79 ",-27.573681,-48.6105,279475.72,Santa Catarina
7868,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.94981,-43.943324",83," $155,713.66 ",-26.966631,-48.636383,848408.53,Santa Catarina
7869,apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7978269,-46.5686368",90," $110,472.82 ",-27.106749,-48.628864,1097940.43,Santa Catarina
7870,apartment,|Brasil|Minas Gerais|Belo Horizonte|Havaí|,Southeast,"-19.954792,-43.977425",68," $92,055.17 ",-26.985996,-48.636383,548970.21,Santa Catarina
7871,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.885065,-43.922215",90," $124,820.57 ",-27.0069752,-48.6326403,678726.79,Santa Catarina
7872,apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.930576,-43.923805",130," $280,846.28 ",-26.985996,-48.636383,858389.79,Santa Catarina
7873,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.944925,-43.93055",174," $234,038.56 ",-27.59782,-48.607456,373550.26,Santa Catarina
7874,apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.938972,-43.92263",109," $277,725.76 ",-26.985996,-48.636383,1097940.43,Santa Catarina
7875,house,|Brasil|Minas Gerais|Belo Horizonte|Santa Amélia|,Southeast,"-19.841803,-43.988926",220," $236,411.84 ",-26.8272712,-48.6291197,658764.27,Santa Catarina
7876,apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.936567,-43.942039",95," $296,448.85 ",-27.57527,-48.538242,886337.36,Santa Catarina
7877,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.950899,-43.95536",120," $265,243.71 ",-26.97504,-48.646408,439176.16,Santa Catarina
7878,apartment,|Brasil|Minas Gerais|Belo Horizonte|Belvedere|,Southeast,"-19.974264,-43.940655",68," $224,677.02 ",-27.001451,-48.650887,274130.89,Santa Catarina
7879,apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Efigênia|,Southeast,"-19.922323,-43.904324",58," $87,374.39 ",-27.580896,-48.596298,489082.54,Santa Catarina
7880,apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,,80," $93,615.42 ",-27.018064,-48.583778,349344.66,Santa Catarina
7881,apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.929073,-43.928181",156," $149,784.68 ",-27.0217562,-48.6470899,252398.8,Santa Catarina
7882,apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.937283,-43.918285",69," $190,351.36 ",-27.441263,-48.501157,598876.59,Santa Catarina
7883,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.971008,-43.968487",97," $156,025.71 ",-26.966631,-48.636383,923782.13,Santa Catarina
7884,apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,"-18.926039,-48.269848",108," $143,543.65 ",-27.767431,-48.631371,548970.21,Santa Catarina
7885,apartment,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",73," $131,061.59 ",-26.985996,-48.636383,1407404.95,Santa Catarina
7886,apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.7897151581,-46.5860849497",85," $85,221.89 ",-27.12454237,-48.6055163,699649.57,Santa Catarina
7887,apartment,|Brasil|Minas Gerais|Belo Horizonte|Jardim América|,Southeast,"-19.933216,-43.979431",63," $93,615.42 ",-27.010326,-48.647366,340461.35,Santa Catarina
7888,apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.942211,-43.957344",107," $219,608.68 ",-27.4298793,-48.4622266,403838.12,Santa Catarina
7889,apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",80," $109,217.99 ",-26.985996,-48.636383,1197753.22,Santa Catarina
7890,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.943445,-43.954422",190," $305,810.39 ",-27.508335,-48.648739,385259.31,Santa Catarina
7891,apartment,|Brasil|Minas Gerais|Belo Horizonte|Silveira|,Southeast,"-19.89476,-43.931461",94," $185,670.59 ",-26.985996,-48.636383,628820.41,Santa Catarina
7892,apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Lúcia|,Southeast,"-19.960369,-43.948536",170," $215,315.48 ",-27.488176,-48.413792,264503.81,Santa Catarina
7893,apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.95008,-43.955551",100," $171,628.28 ",-27.6995016,-48.494265,399251.07,Santa Catarina
7894,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.946831,-43.954407",160," $243,400.11 ",-26.985996,-48.636383,948221.29,Santa Catarina
7895,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.975847,-43.964451",60," $85,814.14 ",-26.985996,-48.636383,588895.33,Santa Catarina
7896,apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.943684,-43.951855",96," $205,953.94 ",-27.1308888,-48.6092679,954067.59,Santa Catarina
7897,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.979595,-43.966721",130," $171,628.28 ",-26.985996,-48.636383,848408.53,Santa Catarina
7898,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.980564,-43.977825",65," $87,374.39 ",-26.84361,-48.63563,459138.71,Santa Catarina
7899,apartment,|Brasil|Minas Gerais|Belo Horizonte|Jardim América|,Southeast,"-19.925079,-43.96394",70," $124,820.57 ",-26.966631,-48.636383,1587023,Santa Catarina
7900,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.873398,-43.939411",88," $137,302.62 ",-27.448656,-48.409145,374297.86,Santa Catarina
7901,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.978537,-43.972641",55," $87,374.39 ",-27.018064,-48.583778,299438.28,Santa Catarina
7902,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sagrada Família|,Southeast,"-19.897053,-43.919765",102," $131,061.59 ",-27.106749,-48.628864,1008383.82,Santa Catarina
7903,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.941578,-43.930614",68," $165,387.25 ",-27.43091981,-48.46927305,474509.81,Santa Catarina
7904,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.943756,-43.932953",100," $131,061.59 ",-26.985996,-48.636383,1377416.18,Santa Catarina
7905,apartment,|Brasil|Minas Gerais|Belo Horizonte|Silveira|,Southeast,"-19.89476,-43.931461",154," $227,797.54 ",-27.064003,-48.699066,409232.33,Santa Catarina
7906,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.882279,-43.924693",85," $112,338.51 ",-26.985996,-48.636383,1065002.24,Santa Catarina
7907,apartment,|Brasil|Minas Gerais|Juiz de Fora|,Southeast,"-21.777807,-43.341039",230," $390,064.28 ",-27.018064,-48.583778,379288.51,Santa Catarina
7908,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972874,-43.971378",150," $265,243.71 ",-26.985996,-48.636383,718651.91,Santa Catarina
7909,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.950899,-43.95536",96," $177,869.31 ",-27.106749,-48.628864,907424.3,Santa Catarina
7910,apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.94371,-43.951164",65," $162,266.74 ",-26.80398,-48.648914,262494.77,Santa Catarina
7911,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.943398,-43.941143",85," $248,080.88 ",-28.674482,-49.367123,251228.72,Santa Catarina
7912,apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.921909,-43.977829",57," $107,345.69 ",-26.985996,-48.636383,548970.21,Santa Catarina
7913,apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.936867,-43.95586",210," $464,956.62 ",-27.6316452,-48.6884986,698689.35,Santa Catarina
7914,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.972639,-43.97134",165," $143,543.65 ",-26.97504,-48.646408,379288.51,Santa Catarina
7915,apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",55," $263,872.24 ",-27.6190686,-48.6332576,359325.95,Santa Catarina
7916,apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",104," $255,882.16 ",-14.235004,-51.92528,595661.23,Santa Catarina
7917,apartment,|Brasil|Minas Gerais|Belo Horizonte|Funcionários|,Southeast,"-19.921211,-43.926987",120," $343,256.56 ",-27.589149,-48.4958,548970.21,Santa Catarina
7918,apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,,96," $127,941.08 ",-27.1542952,-48.5420467,553960.86,Santa Catarina
7919,apartment,|Brasil|Minas Gerais|Uberlândia|,Southeast,,70," $88,310.55 ",-26.985996,-48.636383,848408.53,Santa Catarina
7920,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,66," $106,097.48 ",-26.99895962,-48.62311397,1211514.4,Santa Catarina
7921,apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.949526,-43.958916",69," $149,784.68 ",-27.160427,-48.50872,848408.53,Santa Catarina
7922,apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.937094,-43.948326",162," $202,833.42 ",-26.9987368,-48.6313699,748595.73,Santa Catarina
7923,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.884396,-43.924484",90," $118,579.54 ",-27.42993421,-48.46245153,484605.74,Santa Catarina
7924,apartment,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,"-19.931261,-43.913265",127," $200,337.01 ",-26.966631,-48.636383,898314.91,Santa Catarina
7925,apartment,|Brasil|Minas Gerais|Belo Horizonte|Anchieta|,Southeast,"-19.944796,-43.930565",89," $149,784.68 ",-27.767431,-48.631371,918277.46,Santa Catarina
7926,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.958302,-43.937965",69," $109,217.99 ",-26.80398,-48.648914,353358.36,Santa Catarina
7927,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,,108," $156,025.71 ",-26.966631,-48.636383,958202.55,Santa Catarina
7928,apartment,|Brasil|Minas Gerais|Belo Horizonte|Castelo|,Southeast,"-19.876839,-44.00005",136," $127,941.08 ",-26.985996,-48.636383,1197753.22,Santa Catarina
7929,apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,,110," $140,423.14 ",-28.6816791,-49.3960834,393691.49,Santa Catarina
7930,apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.952074,-43.949013",160," $296,448.85 ",-27.133168,-48.60225691,560123.47,Santa Catarina
7931,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.976994,-43.974663",126," $234,038.56 ",-26.985996,-48.636383,1388395.6,Santa Catarina
7932,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.925079,-43.96394",60," $87,062.34 ",-26.929674,-48.641396,325830.79,Santa Catarina
7933,apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.946831,-43.954407",198," $249,641.14 ",-26.985996,-48.636383,379288.51,Santa Catarina
7934,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.939356,-43.945225",140," $199,712.91 ",-28.6900303,-49.3711923,450285.31,Santa Catarina
7935,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.946577,-43.937794",158," $499,282.28 ",-28.6910687,-49.3732151,575018.36,Santa Catarina
7936,house,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",165," $430,630.96 ",-26.903387,-48.676495,382962.62,Santa Catarina
7937,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.970627,-43.972694",126," $209,074.45 ",-26.985996,-48.636383,379288.51,Santa Catarina
7938,apartment,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8062703,-46.565324",95," $89,956.44 ",-27.106749,-48.628864,524017.01,Santa Catarina
7939,apartment,|Brasil|Minas Gerais|Belo Horizonte|São Lucas|,Southeast,"-19.930571,-43.913094",90," $112,338.51 ",-27.440269,-48.501221,848408.53,Santa Catarina
7940,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.945051,-43.940212",160," $399,425.82 ",-27.433624,-48.4000832,494701.71,Santa Catarina
7941,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,,92," $149,784.68 ",-27.488176,-48.413792,458140.59,Santa Catarina
7942,apartment,|Brasil|Minas Gerais|Belo Horizonte|Santo Agostinho|,Southeast,"-19.930347,-43.951336",198," $468,077.13 ",-26.985996,-48.636383,1212725.13,Santa Catarina
7943,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.978519,-43.977764",102," $131,061.59 ",-26.985996,-48.636383,998127.67,Santa Catarina
7944,apartment,|Brasil|Minas Gerais|Belo Horizonte|Padre Eustáquio|,Southeast,"-19.911192,-43.974663",70," $99,856.45 ",-26.985996,-48.636383,1577041.74,Santa Catarina
7945,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.9519,-43.9352",180," $499,282.28 ",-26.985996,-48.636383,1557079.18,Santa Catarina
7946,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.958302,-43.937965",140," $230,918.05 ",-26.921085,-48.651772,1006112.68,Santa Catarina
7947,apartment,|Brasil|Minas Gerais|Belo Horizonte|Jaraguá|,Southeast,"-19.855978,-43.955601",60," $106,097.48 ",-28.1341357,-48.6491269,555277.43,Santa Catarina
7948,apartment,|Brasil|Minas Gerais|Belo Horizonte|Santa Teresa|,Southeast,"-19.915682,-43.923225",70," $152,593.14 ",-26.985996,-48.636383,470118.13,Santa Catarina
7949,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.882126,-43.931755",70," $85,814.14 ",-27.017061,-48.601307,551655.18,Santa Catarina
7950,apartment,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",117," $268,364.22 ",-26.985996,-48.636383,1297565.98,Santa Catarina
7951,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,"-19.892237,-43.927166",135," $343,256.56 ",-27.62892,-48.686417,339363.39,Santa Catarina
7952,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.956665,-43.938538",100," $112,338.51 ",-26.80398,-48.648914,378598.22,Santa Catarina
7953,apartment,|Brasil|Minas Gerais|Belo Horizonte|Grajaú|,Southeast,,70," $140,111.09 ",-27.43337678,-48.39830692,349344.66,Santa Catarina
7954,apartment,|Brasil|Minas Gerais|Nova Lima|Vila da Serra|,Southeast,"-20.108986,-43.905514",135," $405,666.85 ",-26.985996,-48.636383,1048034.05,Santa Catarina
7955,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.907252,-43.938504",160," $255,655.93 ",-27.603075,-48.587536,249531.9,Santa Catarina
7956,apartment,|Brasil|Minas Gerais|Belo Horizonte|Buritis|,Southeast,"-19.980564,-43.977825",65," $99,856.45 ",-27.106749,-48.628864,1347472.36,Santa Catarina
7957,apartment,|Brasil|Minas Gerais|Belo Horizonte|Luxemburgo|,Southeast,"-19.95171,-43.949955",175," $514,884.85 ",-26.985996,-48.636383,1033062.14,Santa Catarina
7958,apartment,|Brasil|Minas Gerais|Nova Lima|,Southeast,"-20.108986,-43.905514",74," $215,315.48 ",-27.445972,-48.403809,319400.84,Santa Catarina
7959,apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.938866,-43.959209",140," $184,110.34 ",-26.80398,-48.648914,312974.53,Santa Catarina
7960,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.953962,-43.937527",205," $374,461.71 ",-28.13182713,-48.66203973,383646.22,Santa Catarina
7961,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.944889,-43.954887",95," $159,146.22 ",-26.985996,-48.636383,406119.84,Santa Catarina
7962,apartment,|Brasil|Minas Gerais|Belo Horizonte|Serra|,Southeast,"-19.941496,-43.922215",75," $78,012.85 ",-26.966631,-48.636383,1347472.36,Santa Catarina
7963,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.948592,-43.944819",90," $129,501.34 ",-26.7762524,-48.6856313,349344.66,Santa Catarina
7964,apartment,|Brasil|Minas Gerais|Belo Horizonte|Sion|,Southeast,"-19.953962,-43.937527",210," $187,230.85 ",-26.99721,-48.633877,254522.54,Santa Catarina
7965,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.944574,-43.945984",100," $187,230.85 ",-28.6916011,-49.3895905,245036.33,Santa Catarina
7966,house,|Brasil|Minas Gerais|Poços de Caldas|,Southeast,"-21.8026831,-46.5474655",165," $115,459.02 ",-26.903387,-48.676495,454148.07,Santa Catarina
7967,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Nova|,Southeast,,55," $99,856.45 ",-27.577093,-48.528503,678726.79,Santa Catarina
7968,apartment,|Brasil|Minas Gerais|Belo Horizonte|Nova Floresta|,Southeast,"-19.910908,-43.960365",110," $109,217.99 ",-26.985996,-48.636383,444166.8,Santa Catarina
7969,apartment,|Brasil|Minas Gerais|Belo Horizonte|Floresta|,Southeast,"-19.891529,-43.931755",80," $149,784.68 ",-26.985996,-48.636383,648782.97,Santa Catarina
7970,apartment,|Brasil|Minas Gerais|Belo Horizonte|Lourdes|,Southeast,"-19.930971,-43.94487",120," $277,725.76 ",-27.42834645,-48.47157629,696620.79,Santa Catarina
7971,apartment,|Brasil|Minas Gerais|Belo Horizonte|,Southeast,"-19.871264,-43.938911",65," $81,133.37 ",-27.589823,-48.520092,309419.57,Santa Catarina
7972,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.944471,-43.950581",143," $452,474.56 ",-26.966631,-48.636383,838427.23,Santa Catarina
7973,apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.939644,-43.956642",160," $492,105.09 ",-27.429541,-48.470078,898314.91,Santa Catarina
7974,apartment,|Brasil|Minas Gerais|Belo Horizonte|Centro|,Southeast,"-19.922779,-43.939636",55," $90,494.91 ",-26.966631,-48.636383,578914.03,Santa Catarina
7975,apartment,|Brasil|Minas Gerais|Belo Horizonte|Gutierrez|,Southeast,"-19.936342,-43.954357",94," $221,556.51 ",-27.106749,-48.628864,1312473.95,Santa Catarina
7976,apartment,|Brasil|Minas Gerais|Belo Horizonte|Cidade Jardim|,Southeast,"-19.948219,-43.955166",180," $421,269.42 ",-26.985996,-48.636383,383646.22,Santa Catarina
